Name,Value,URL,Target Value,Total Value,Elapsed Time (s),Target Value Log,Total Value Log,Elapsed Time Log,Results Log
TEST_481999,1470.9054046,481999_v1470.9054046,1869,1868.8695993000001,1.9677398204803467,目標值: 1869,結果加總: 1868.8695993000001,所用時間: 1.97 秒,"[('TEST_481999', 1470.9054046, '481999_v1470.9054046'), ('TEST_421992', 362.9872185, '421992_v362.9872185'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_299787 ,146.9519155,299787_v146.9519155,1884,1883.7950406,2.975048542022705,目標值: 1884,結果加總: 1883.7950406,所用時間: 2.98 秒,"[('TEST_299787 ', 146.9519155, '299787_v146.9519155'), ('TEST_280750', 1178.906782, '280750_v1178.906782'), ('TEST_116267 ', 93.9622995, '116267_v93.9622995'), ('TEST_337395', 463.9740436, '337395_v463.9740436')]"
TEST_39861,1887.9248758,39861_v1887.9248758,1934,1933.8539356,2.8001229763031006,目標值: 1934,結果加總: 1933.8539356,所用時間: 2.80 秒,"[('TEST_39861', 1887.9248758, '39861_v1887.9248758'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_223182,980.9976685,223182_v980.9976685,1296,1295.8678001,1.3737971782684326,目標值: 1296,結果加總: 1295.8678001,所用時間: 1.37 秒,"[('TEST_223182', 980.9976685, '223182_v980.9976685'), ('TEST_281683 ', 168.993727, '281683_v168.993727'), ('TEST_25242  ', 85.917553, '25242_v85.917553'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516')]"
TEST_241928,226.9183219,241928_v226.9183219,961,960.7697243,1.0574440956115723,目標值: 961,結果加總: 960.7697243,所用時間: 1.06 秒,"[('TEST_241928', 226.9183219, '241928_v226.9183219'), ('TEST_37126  ', 155.9890939, '37126_v155.9890939'), ('TEST_343476', 201.9262268, '343476_v201.9262268'), ('TEST_269687', 375.9360817, '269687_v375.9360817')]"
TEST_209023,799.9452852,209023_v799.9452852,852,851.9171752999999,1.6719322204589844,目標值: 852,結果加總: 851.9171752999999,所用時間: 1.67 秒,"[('TEST_209023', 799.9452852, '209023_v799.9452852'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_72192  ,160.928592,72192_v160.928592,1889,1888.7806911999999,0.5686154365539551,目標值: 1889,結果加總: 1888.7806911999999,所用時間: 0.57 秒,"[('TEST_72192  ', 160.928592, '72192_v160.928592'), ('TEST_179958', 425.9238004, '179958_v425.9238004'), ('TEST_238513', 254.9547528, '238513_v254.9547528'), ('TEST_46332', 1046.973546, '46332_v1046.973546')]"
TEST_257761,1429.9102152,257761_v1429.9102152,1496,1495.7927482,0.9450879096984863,目標值: 1496,結果加總: 1495.7927482,所用時間: 0.95 秒,"[('TEST_257761', 1429.9102152, '257761_v1429.9102152'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_458234 ', 44.9459119, '458234_v44.9459119')]"
TEST_249994 ,80.9029181,249994_v80.9029181,141,140.8346795,1.6768183708190918,目標值: 141,結果加總: 140.8346795,所用時間: 1.68 秒,"[('TEST_249994 ', 80.9029181, '249994_v80.9029181'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_77163,232.9624989,77163_v232.9624989,514,513.7961846000001,1.247840404510498,目標值: 514,結果加總: 513.7961846000001,所用時間: 1.25 秒,"[('TEST_77163', 232.9624989, '77163_v232.9624989'), ('TEST_193602', 235.9275869, '193602_v235.9275869'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613')]"
TEST_179958,425.9238004,179958_v425.9238004,476,475.8229947,2.6413044929504395,目標值: 476,結果加總: 475.8229947,所用時間: 2.64 秒,"[('TEST_179958', 425.9238004, '179958_v425.9238004'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271')]"
TEST_410233,305.9154589,410233_v305.9154589,1021,1020.7693277999999,3.8297910690307617,目標值: 1021,結果加總: 1020.7693277999999,所用時間: 3.83 秒,"[('TEST_410233', 305.9154589, '410233_v305.9154589'), ('TEST_94250', 630.9512535, '94250_v630.9512535'), ('TEST_458234 ', 44.9459119, '458234_v44.9459119'), ('TEST_57601  ', 38.9567035, '57601_v38.9567035')]"
TEST_77684,548.9368976,77684_v548.9368976,747,746.8269197,0.3527069091796875,目標值: 747,結果加總: 746.8269197,所用時間: 0.35 秒,"[('TEST_77684', 548.9368976, '77684_v548.9368976'), ('TEST_100143 ', 121.9146713, '100143_v121.9146713'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_354677 ', 61.9830253, '354677_v61.9830253')]"
TEST_409041,416.9298387,409041_v416.9298387,1490,1489.7885703,0.8690204620361328,目標值: 1490,結果加總: 1489.7885703,所用時間: 0.87 秒,"[('TEST_409041', 416.9298387, '409041_v416.9298387'), ('TEST_415014', 672.9612613, '415014_v672.9612613'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271'), ('TEST_471409', 371.9024432, '471409_v371.9024432')]"
TEST_163168,413.9864787,163168_v413.9864787,655,654.7770143,5.148451328277588,目標值: 655,結果加總: 654.7770143,所用時間: 5.15 秒,"[('TEST_163168', 413.9864787, '163168_v413.9864787'), ('TEST_381401 ', 110.9276124, '381401_v110.9276124'), ('TEST_363771 ', 46.9010153, '363771_v46.9010153'), ('TEST_493156 ', 82.9619079, '493156_v82.9619079')]"
TEST_151083,735.9625214,151083_v735.9625214,1583,1582.7295224,0.5641012191772461,目標值: 1583,結果加總: 1582.7295224,所用時間: 0.56 秒,"[('TEST_151083', 735.9625214, '151083_v735.9625214'), ('TEST_241928', 226.9183219, '241928_v226.9183219'), ('TEST_434590 ', 132.9470804, '434590_v132.9470804'), ('TEST_34528', 486.9015987, '34528_v486.9015987')]"
TEST_163168,413.9864787,163168_v413.9864787,1275,1274.8435043,1.0633199214935303,目標值: 1275,結果加總: 1274.8435043,所用時間: 1.06 秒,"[('TEST_163168', 413.9864787, '163168_v413.9864787'), ('TEST_15257', 585.90702, '15257_v585.90702'), ('TEST_265725', 238.9830865, '265725_v238.9830865'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191')]"
TEST_187608,784.9879172,187608_v784.9879172,1396,1395.7940881,1.4750573635101318,目標值: 1396,結果加總: 1395.7940881,所用時間: 1.48 秒,"[('TEST_187608', 784.9879172, '187608_v784.9879172'), ('TEST_458234 ', 44.9459119, '458234_v44.9459119'), ('TEST_132604', 340.9467743, '132604_v340.9467743'), ('TEST_126104', 224.9134847, '126104_v224.9134847')]"
TEST_467729,610.9147242,467729_v610.9147242,655,654.8303978,4.145917892456055,目標值: 655,結果加總: 654.8303978,所用時間: 4.15 秒,"[('TEST_467729', 610.9147242, '467729_v610.9147242'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_31419,483.9479266,31419_v483.9479266,612,611.861123,1.2257413864135742,目標值: 612,結果加總: 611.861123,所用時間: 1.23 秒,"[('TEST_31419', 483.9479266, '31419_v483.9479266'), ('TEST_299462 ', 97.9898483, '299462_v97.9898483'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_493156 ,82.9619079,493156_v82.9619079,1279,1278.8916376,4.180821657180786,目標值: 1279,結果加總: 1278.8916376,所用時間: 4.18 秒,"[('TEST_493156 ', 82.9619079, '493156_v82.9619079'), ('TEST_223203', 1131.9605948, '223203_v1131.9605948'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_332121,1703.9268013,332121_v1703.9268013,1880,1879.7877552,0.11968159675598145,目標值: 1880,結果加總: 1879.7877552,所用時間: 0.12 秒,"[('TEST_332121', 1703.9268013, '332121_v1703.9268013'), ('TEST_336193 ', 54.9057942, '336193_v54.9057942'), ('TEST_122493 ', 84.9882406, '122493_v84.9882406'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191')]"
TEST_131577 ,135.9837863,131577_v135.9837863,1308,1307.8736744,4.3403966426849365,目標值: 1308,結果加總: 1307.8736744,所用時間: 4.34 秒,"[('TEST_131577 ', 135.9837863, '131577_v135.9837863'), ('TEST_36728', 840.9540079, '36728_v840.9540079'), ('TEST_269183 ', 151.9633856, '269183_v151.9633856'), ('TEST_303993 ', 178.9724946, '303993_v178.9724946')]"
TEST_99465,1119.9387234,99465_v1119.9387234,1968,1967.7577224000001,0.3640260696411133,目標值: 1968,結果加總: 1967.7577224000001,所用時間: 0.36 秒,"[('TEST_99465', 1119.9387234, '99465_v1119.9387234'), ('TEST_278045', 282.9481263, '278045_v282.9481263'), ('TEST_490171', 478.9533197, '490171_v478.9533197'), ('TEST_25242  ', 85.917553, '25242_v85.917553')]"
TEST_9883,860.9984908,9883_v860.9984908,1375,1374.8412735,1.8272359371185303,目標值: 1375,結果加總: 1374.8412735,所用時間: 1.83 秒,"[('TEST_9883', 860.9984908, '9883_v860.9984908'), ('TEST_97429  ', 176.9491436, '97429_v176.9491436'), ('TEST_416829 ', 104.9397563, '416829_v104.9397563'), ('TEST_154476', 231.9538828, '154476_v231.9538828')]"
TEST_300636 ,37.9107363,300636_v37.9107363,762,761.8467334999999,2.554293632507324,目標值: 762,結果加總: 761.8467334999999,所用時間: 2.55 秒,"[('TEST_300636 ', 37.9107363, '300636_v37.9107363'), ('TEST_152637', 652.9564859, '152637_v652.9564859'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842')]"
TEST_285806,391.9290263,285806_v391.9290263,1203,1202.6939697,2.1860272884368896,目標值: 1203,結果加總: 1202.6939697,所用時間: 2.19 秒,"[('TEST_285806', 391.9290263, '285806_v391.9290263'), ('TEST_15257', 585.90702, '15257_v585.90702'), ('TEST_57601  ', 38.9567035, '57601_v38.9567035'), ('TEST_468867 ', 185.9012199, '468867_v185.9012199')]"
TEST_444090,307.9418373,444090_v307.9418373,483,482.7732137,0.9290211200714111,目標值: 483,結果加總: 482.7732137,所用時間: 0.93 秒,"[('TEST_444090', 307.9418373, '444090_v307.9418373'), ('TEST_454359 ', 92.9236325, '454359_v92.9236325'), ('TEST_300636 ', 37.9107363, '300636_v37.9107363'), ('TEST_147931 ', 43.9970076, '147931_v43.9970076')]"
TEST_171809 ,10.9520836,171809_v10.9520836,740,739.8198609,1.4403388500213623,目標值: 740,結果加總: 739.8198609,所用時間: 1.44 秒,"[('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_143272', 248.9430615, '143272_v248.9430615'), ('TEST_195040 ', 196.9765895, '195040_v196.9765895'), ('TEST_278045', 282.9481263, '278045_v282.9481263')]"
TEST_78800,1265.9555385,78800_v1265.9555385,1541,1540.7730473000001,0.11269855499267578,目標值: 1541,結果加總: 1540.7730473000001,所用時間: 0.11 秒,"[('TEST_78800', 1265.9555385, '78800_v1265.9555385'), ('TEST_455174', 215.9221218, '455174_v215.9221218'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_300636 ', 37.9107363, '300636_v37.9107363')]"
TEST_484446,363.9901715,484446_v363.9901715,975,974.8977451999999,0.9690964221954346,目標值: 975,結果加總: 974.8977451999999,所用時間: 0.97 秒,"[('TEST_484446', 363.9901715, '484446_v363.9901715'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516'), ('TEST_172018', 504.9503689, '172018_v504.9503689')]"
TEST_290475,269.9884185,290475_v269.9884185,707,706.963174,0.931624174118042,目標值: 707,結果加總: 706.963174,所用時間: 0.93 秒,"[('TEST_290475', 269.9884185, '290475_v269.9884185'), ('TEST_395306', 401.9977793, '395306_v401.9977793'), ('TEST_386187 ', 13.9923255, '386187_v13.9923255'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_209433 ,42.9844842,209433_v42.9844842,607,606.8963077999999,1.1867618560791016,目標值: 607,結果加總: 606.8963077999999,所用時間: 1.19 秒,"[('TEST_209433 ', 42.9844842, '209433_v42.9844842'), ('TEST_37126  ', 155.9890939, '37126_v155.9890939'), ('TEST_343476', 201.9262268, '343476_v201.9262268'), ('TEST_301613', 205.9965029, '301613_v205.9965029')]"
TEST_22568  ,73.9972851,22568_v73.9972851,191,190.9077065,2.330824851989746,目標值: 191,結果加總: 190.9077065,所用時間: 2.33 秒,"[('TEST_22568  ', 73.9972851, '22568_v73.9972851'), ('TEST_67738  ', 59.9588516, '67738_v59.9588516'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191')]"
TEST_68629,547.994297,68629_v547.994297,1376,1375.9385728,0.9469742774963379,目標值: 1376,結果加總: 1375.9385728,所用時間: 0.95 秒,"[('TEST_68629', 547.994297, '68629_v547.994297'), ('TEST_245445', 370.9941613, '245445_v370.9941613'), ('TEST_199839 ', 116.9538015, '199839_v116.9538015'), ('TEST_187807', 339.996313, '187807_v339.996313')]"
TEST_127471,372.9676206,127471_v372.9676206,862,861.7380314,2.9546291828155518,目標值: 862,結果加總: 861.7380314,所用時間: 2.95 秒,"[('TEST_127471', 372.9676206, '127471_v372.9676206'), ('TEST_153062', 256.9160668, '153062_v256.9160668'), ('TEST_446140 ', 159.9059029, '446140_v159.9059029'), ('TEST_12586  ', 71.9484411, '12586_v71.9484411')]"
TEST_307073,1034.9017956,307073_v1034.9017956,1380,1379.7031169,0.889014482498169,目標值: 1380,結果加總: 1379.7031169,所用時間: 0.89 秒,"[('TEST_307073', 1034.9017956, '307073_v1034.9017956'), ('TEST_241928', 226.9183219, '241928_v226.9183219'), ('TEST_314267 ', 72.9370875, '314267_v72.9370875'), ('TEST_458234 ', 44.9459119, '458234_v44.9459119')]"
TEST_336193 ,54.9057942,336193_v54.9057942,183,182.8865336,1.9250471591949463,目標值: 183,結果加總: 182.8865336,所用時間: 1.93 秒,"[('TEST_336193 ', 54.9057942, '336193_v54.9057942'), ('TEST_222792 ', 60.9977355, '222792_v60.9977355'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532')]"
TEST_13472,250.9842662,13472_v250.9842662,954,953.846674,2.189854860305786,目標值: 954,結果加總: 953.846674,所用時間: 2.19 秒,"[('TEST_13472', 250.9842662, '13472_v250.9842662'), ('TEST_199839 ', 116.9538015, '199839_v116.9538015'), ('TEST_290475', 269.9884185, '290475_v269.9884185'), ('TEST_296370', 315.9201878, '296370_v315.9201878')]"
TEST_230079,346.9370366,230079_v346.9370366,1321,1320.7703848,0.4708116054534912,目標值: 1321,結果加總: 1320.7703848,所用時間: 0.47 秒,"[('TEST_230079', 346.9370366, '230079_v346.9370366'), ('TEST_195405', 279.9567161, '195405_v279.9567161'), ('TEST_493156 ', 82.9619079, '493156_v82.9619079'), ('TEST_467729', 610.9147242, '467729_v610.9147242')]"
TEST_153062,256.9160668,153062_v256.9160668,298,297.7914985,0.3420839309692383,目標值: 298,結果加總: 297.7914985,所用時間: 0.34 秒,"[('TEST_153062', 256.9160668, '153062_v256.9160668'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_429165,415.9294651,429165_v415.9294651,1175,1174.7308055,0.6851692199707031,目標值: 1175,結果加總: 1174.7308055,所用時間: 0.69 秒,"[('TEST_429165', 415.9294651, '429165_v415.9294651'), ('TEST_285806', 391.9290263, '285806_v391.9290263'), ('TEST_97506  ', 180.9710942, '97506_v180.9710942'), ('TEST_468867 ', 185.9012199, '468867_v185.9012199')]"
TEST_483156,230.9441497,483156_v230.9441497,594,593.8297044999999,2.680722713470459,目標值: 594,結果加總: 593.8297044999999,所用時間: 2.68 秒,"[('TEST_483156', 230.9441497, '483156_v230.9441497'), ('TEST_22568  ', 73.9972851, '22568_v73.9972851'), ('TEST_349459 ', 197.9667351, '349459_v197.9667351'), ('TEST_357329 ', 90.9215346, '357329_v90.9215346')]"
TEST_283471,294.9210833,283471_v294.9210833,804,803.6932514,2.636033535003662,目標值: 804,結果加總: 803.6932514,所用時間: 2.64 秒,"[('TEST_283471', 294.9210833, '283471_v294.9210833'), ('TEST_377533', 296.9014632, '377533_v296.9014632'), ('TEST_42979  ', 34.9215613, '42979_v34.9215613'), ('TEST_97429  ', 176.9491436, '97429_v176.9491436')]"
TEST_398616,571.9499241,398616_v571.9499241,1161,1160.7640655,1.1245203018188477,目標值: 1161,結果加總: 1160.7640655,所用時間: 1.12 秒,"[('TEST_398616', 571.9499241, '398616_v571.9499241'), ('TEST_163150', 445.9148194, '163150_v445.9148194'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_100143 ', 121.9146713, '100143_v121.9146713')]"
TEST_15257,585.90702,15257_v585.90702,1211,1210.8464512,5.503286600112915,目標值: 1211,結果加總: 1210.8464512,所用時間: 5.50 秒,"[('TEST_15257', 585.90702, '15257_v585.90702'), ('TEST_434590 ', 132.9470804, '434590_v132.9470804'), ('TEST_448280', 412.999652, '448280_v412.999652'), ('TEST_175275 ', 78.9926988, '175275_v78.9926988')]"
TEST_493156 ,82.9619079,493156_v82.9619079,189,188.8454099,1.7862238883972168,目標值: 189,結果加總: 188.8454099,所用時間: 1.79 秒,"[('TEST_493156 ', 82.9619079, '493156_v82.9619079'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_343053 ', 41.9143671, '343053_v41.9143671'), ('TEST_209433 ', 42.9844842, '209433_v42.9844842')]"
TEST_11799,455.949866,11799_v455.949866,590,589.9227513,5.447466135025024,目標值: 590,結果加總: 589.9227513,所用時間: 5.45 秒,"[('TEST_11799', 455.949866, '11799_v455.949866'), ('TEST_327544 ', 66.9898814, '327544_v66.9898814'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507'), ('TEST_9627   ', 45.9983532, '9627_v45.9983532')]"
TEST_300636 ,37.9107363,300636_v37.9107363,258,257.7889393,0.23636960983276367,目標值: 258,結果加總: 257.7889393,所用時間: 0.24 秒,"[('TEST_300636 ', 37.9107363, '300636_v37.9107363'), ('TEST_188133 ', 75.9138511, '188133_v75.9138511'), ('TEST_69899  ', 27.9950271, '69899_v27.9950271'), ('TEST_498626 ', 115.9693248, '498626_v115.9693248')]"
TEST_355255,1371.9387795,355255_v1371.9387795,1515,1514.807199,1.900742530822754,目標值: 1515,結果加總: 1514.807199,所用時間: 1.90 秒,"[('TEST_355255', 1371.9387795, '355255_v1371.9387795'), ('TEST_136879 ', 94.9159116, '136879_v94.9159116'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572'), ('TEST_427890 ', 20.9846507, '427890_v20.9846507')]"
TEST_343053 ,41.9143671,343053_v41.9143671,479,478.7857682,1.0931940078735352,目標值: 479,結果加總: 478.7857682,所用時間: 1.09 秒,"[('TEST_343053 ', 41.9143671, '343053_v41.9143671'), ('TEST_175275 ', 78.9926988, '175275_v78.9926988'), ('TEST_493861 ', 141.9565805, '493861_v141.9565805'), ('TEST_455174', 215.9221218, '455174_v215.9221218')]"
TEST_136879 ,94.9159116,136879_v94.9159116,448,447.8681815,0.455782413482666,目標值: 448,結果加總: 447.8681815,所用時間: 0.46 秒,"[('TEST_136879 ', 94.9159116, '136879_v94.9159116'), ('TEST_354779', 237.992652, '354779_v237.992652'), ('TEST_313008 ', 35.9669191, '313008_v35.9669191'), ('TEST_175275 ', 78.9926988, '175275_v78.9926988')]"
TEST_290475,269.9884185,290475_v269.9884185,568,567.7936806,0.22907757759094238,目標值: 568,結果加總: 567.7936806,所用時間: 0.23 秒,"[('TEST_290475', 269.9884185, '290475_v269.9884185'), ('TEST_357329 ', 90.9215346, '357329_v90.9215346'), ('TEST_184600 ', 26.9678572, '184600_v26.9678572'), ('TEST_184853 ', 179.9158703, '184853_v179.9158703')]"
TEST_149131,1040.9543394,149131_v1040.9543394,1082,1081.8297711,0.290224552154541,目標值: 1082,結果加總: 1081.8297711,所用時間: 0.29 秒,"[('TEST_149131', 1040.9543394, '149131_v1040.9543394'), ('TEST_383888 ', 9.9845375, '383888_v9.9845375'), ('TEST_171809 ', 10.9520836, '171809_v10.9520836'), ('TEST_361526 ', 19.9388106, '361526_v19.9388106')]"
TEST_264687,347.90649,264687_v347.90649,1340,1339.7657264,0.8078410625457764,目標值: 1340,結果加總: 1339.7657264,所用時間: 0.81 秒,"[('TEST_264687', 347.90649, '264687_v347.90649'), ('TEST_15385', 683.9600816, '15385_v683.9600816'), ('TEST_300636 ', 37.9107363, '300636_v37.9107363'), ('TEST_290475', 269.9884185, '290475_v269.9884185')]"
